field,ref_ws,footprint,centre_freq_mhz,footprint_pitch_deg,footprint_rota_deg,pol_axis_deg,variant,beam,mean_dQ,std_dQ,mean_dU,std_dU,n_obs
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,2,-0.37195,0.043628,-0.08655,0.005162,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,3,1.28045,0.058902,0.4454,0.002546,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,4,2.1614,0.021496,0.6025,0.009051,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,5,0.99805,0.131027,0.4629,0.01895,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,6,0.10355,0.059185,-0.00505,0.001909,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,7,1.0176,0.001556,-0.56555,0.001909,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,8,0.7553,0.00198,-0.00325,0.001344,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,9,1.9608,0.004243,0.38235,0.001909,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,10,1.76055,0.002475,0.52465,0.00502,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,11,1.16645,0.052962,0.31675,0.011667,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,12,-0.10235,0.04179,0.0049,0.00297,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,13,0.0376,0.010889,-0.0848,0.005657,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,14,0.27115,0.005728,0.00455,0.000212,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,15,0.2721,0.012869,0.0193,0.00594,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,16,0.43525,0.028072,0.2674,0.001556,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,17,-0.12745,0.001202,-0.0579,0.005657,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,18,0.00165,0.021567,0.13805,0.003748,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,19,-0.45765,0.02284,0.2205,0.003536,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,20,-0.2411,0.02984,-0.089,0.001556,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,21,0.0323,0.093904,0.05875,0.001909,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,22,-0.01605,0.030052,-0.25765,0.00799,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,23,0.2336,0.045821,-0.0455,0.005798,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,24,-0.19285,0.070781,0.12445,0.001909,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,25,-0.31765,0.01591,0.4318,0.005798,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,26,-0.41685,0.071913,0.21315,0.005586,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,27,0.16555,0.026375,-0.1396,0.001556,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,28,-0.3644,0.037335,-0.9061,0.002687,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,29,-0.1863,0.059821,-0.039,0.003394,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,30,0.13535,0.176282,0.298,0.003536,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,31,0.8118,0.078065,-0.18235,0.001061,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,32,1.03295,0.085348,-0.1389,0.000283,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,33,-0.71495,0.044053,-0.32405,0.001344,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,34,-0.15195,0.023122,0.26935,0.003606,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,35,-0.19465,0.008556,-0.51645,0.005303,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,0,-1.8245,0.05077,0.0065,0.001556,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,1,-0.4832,0.015698,0.0304,0.000849,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,2,-0.3971,0.034083,0.00775,0.001061,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,3,1.2776,0.05869,-0.0049,0.001697,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,4,2.15825,0.028779,0.026,0.000707,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,5,1.0005,0.133785,-0.014,0.002263,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,6,0.1087,0.062791,0.0111,0.002404,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,7,1.0135,0.005657,-0.04555,0.001061,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,8,0.7527,0.004808,-0.0764,0.000707,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,9,1.9661,0.003677,-0.02885,0.001061,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,10,1.7639,0.00891,-0.00725,0.000354,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,11,1.15595,0.050558,-0.05345,0.000354,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,12,-0.1218,0.053457,-0.0094,0.000283,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,13,0.03835,0.009546,-0.0313,0.000141,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,14,0.28005,0.003889,-0.08935,0.001909,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,15,0.2769,0.009051,-0.01305,0.001344,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,16,0.425,0.033658,-0.0083,0.000141,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,17,-0.12835,0.003889,-0.00325,0.000636,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,18,0.00115,0.022981,-0.0079,0.000566,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,19,-0.44935,0.021142,-0.01305,0.001061,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,20,-0.2459,0.026587,0.0014,0.000566,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,21,0.02845,0.095954,0.04035,0.001202,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,22,-0.00565,0.033305,0.04025,0.000354,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,23,0.23345,0.042073,-0.01275,0.000636,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,24,-0.1905,0.07863,0.048,0.000141,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,25,-0.31475,0.013364,-0.0318,0.000141,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,26,-0.4086,0.072549,0.02305,0.001909,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,27,0.1662,0.024183,0.0519,0.000283,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,28,-0.37185,0.034578,0.0304,0.001131,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,29,-0.19135,0.06173,-0.0052,0.001414,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,30,0.13545,0.178827,0.1773,0.001131,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,31,0.8143,0.078913,-0.013,0.000283,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,32,1.03045,0.093126,0.0317,0.000141,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,33,-0.7178,0.039032,0.06395,0.000919,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,34,-0.15865,0.018314,0.0658,0.001131,2
REF_1124-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,35,-0.2083,0.006647,0.85395,0.003889,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,0,0.07678,0.08383,-1.2861,0.024643,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,1,0.09422,0.025478,0.18078,0.018164,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,2,0.02696,0.06419,-0.06732,0.015621,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,3,0.25922,0.117122,0.43684,0.014732,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,4,0.25642,0.07893,0.6305,0.008512,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,5,0.03376,0.072068,0.53856,0.007796,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,6,0.32034,0.048511,-0.03116,0.011424,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,7,0.26834,0.041385,-0.50632,0.00725,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,8,0.04214,0.083171,0.01274,0.032648,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,9,-0.0866,0.075777,0.42388,0.009409,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,10,0.14372,0.065309,0.60038,0.005756,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,11,0.39704,0.116166,0.48264,0.036515,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,12,0.15568,0.097736,-0.001,0.011578,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,13,-0.05092,0.039451,-0.06402,0.01062,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,14,0.06606,0.131152,0.07034,0.017751,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,15,0.31298,0.127307,0.01218,0.008419,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,16,0.233,0.020024,0.26752,0.002712,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,17,0.21114,0.058716,0.01674,0.013796,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,18,0.32338,0.025673,0.16416,0.028573,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,19,-0.34584,0.068052,0.251,0.011297,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,20,0.08316,0.151862,-0.10006,0.006475,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,21,-0.0507,0.048036,0.09134,0.008071,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,22,-0.0465,0.070456,-0.2071,0.005071,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,23,0.32002,0.108671,0.06638,0.011566,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,24,0.86336,0.119081,0.10828,0.01132,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,25,1.54378,0.066046,0.50518,0.013308,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,26,1.47352,0.132533,0.22702,0.014316,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,27,3.59082,0.060798,-0.12932,0.010097,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,28,1.73368,0.092524,-0.87534,0.00354,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,29,0.29212,0.064806,-0.00032,0.007304,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,30,0.63584,0.067144,0.11932,0.017176,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,31,1.96586,0.288887,-0.11344,0.019074,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,32,4.25144,0.095541,-0.1372,0.017086,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,33,5.2731,0.135086,-0.28028,0.011206,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,34,1.1442,0.140814,0.33332,0.010033,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,35,1.29754,0.101734,-0.27022,0.047582,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,0,0.03474,0.098839,-0.09596,0.027666,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,1,0.03596,0.025723,0.02162,0.005602,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,2,0.01036,0.059676,0.0367,0.006158,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,3,0.26904,0.113451,-0.00464,0.016411,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,4,0.26606,0.086082,0.03422,0.004276,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,5,0.03684,0.074512,0.05028,0.003091,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,6,0.32334,0.047636,-0.01918,0.004263,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,7,0.26254,0.042092,-0.00788,0.010844,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,8,0.05502,0.089002,-0.0238,0.029636,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,9,-0.084,0.079899,0.00042,0.014107,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,10,0.16686,0.066656,0.02114,0.008592,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,11,0.46132,0.131999,0.03846,0.005496,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,12,0.19214,0.093491,-0.0602,0.015505,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,13,-0.03576,0.045534,-0.0352,0.00216,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,14,0.05196,0.140918,-0.03858,0.004807,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,15,0.26194,0.145063,0.01682,0.007629,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,16,0.22246,0.030201,0.03144,0.003838,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,17,0.25478,0.056712,0.05366,0.002817,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,18,0.30994,0.018303,-0.03874,0.006224,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,19,-0.40112,0.092968,-0.02974,0.00295,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,20,0.04268,0.154171,-0.00138,0.001725,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,21,-0.05616,0.054969,0.0628,0.007309,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,22,-0.04906,0.078249,0.0707,0.005788,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,23,0.3599,0.103437,0.05984,0.003326,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,24,1.03568,0.150118,-0.0213,0.004618,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,25,1.61202,0.063553,-0.0054,0.005223,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,26,1.57696,0.120972,0.0189,0.00672,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,27,3.59012,0.060901,0.04242,0.003351,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,28,1.704,0.111161,0.01904,0.001045,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,29,0.29198,0.063731,0.018,0.008475,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,30,0.70792,0.073775,-0.01016,0.00927,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,31,2.14698,0.251918,0.03978,0.007484,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,32,4.36052,0.073928,0.03208,0.007361,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,33,5.3076,0.128685,0.05306,0.001214,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,34,1.1487,0.116609,0.08328,0.006191,5
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,35,1.18954,0.080793,1.02626,0.045367,5
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,0,0.283462,0.067877,-1.2611,0.053617,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,1,0.10855,0.176438,0.173962,0.011404,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,2,0.373425,0.084193,-0.076725,0.018353,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,3,-0.191388,0.079371,0.4508,0.013328,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,4,-0.0909,0.048841,0.602925,0.021062,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,5,-0.032812,0.117916,0.509025,0.039293,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,6,-0.1751,0.083388,-0.017512,0.017624,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,7,0.165612,0.025233,-0.517837,0.031107,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,8,0.249,0.10349,0.011175,0.027467,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,9,0.36865,0.063384,0.417588,0.021892,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,10,-0.373388,0.095431,0.578838,0.017819,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,11,-0.0428,0.076788,0.420912,0.090083,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,12,-0.1312,0.151921,-0.004037,0.010824,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,13,0.23065,0.092756,-0.080538,0.018781,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,14,0.492638,0.077809,0.042825,0.025986,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,15,0.271125,0.224706,0.025488,0.011161,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,16,0.1596,0.086962,0.270938,0.007632,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,17,-0.384162,0.057057,-0.00295,0.039436,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,18,-0.907275,0.160454,0.145238,0.02261,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,19,0.109525,0.104333,0.229375,0.016811,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,20,0.377762,0.130659,-0.101812,0.006337,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,21,0.591812,0.130902,0.0816,0.021216,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,22,0.604962,0.096301,-0.228612,0.029315,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,23,1.358575,0.348916,0.035988,0.057412,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,24,-0.540112,0.341913,0.0391,0.048581,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,25,-0.439388,0.101711,0.469238,0.037929,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,26,1.294838,0.148743,0.204912,0.006525,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,27,0.508525,0.112704,-0.1437,0.018786,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,28,0.539212,0.199189,-0.888688,0.016137,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,29,0.459975,0.102436,-0.018475,0.013884,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,30,-0.163425,0.220331,0.1601,0.089407,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,31,0.404638,0.089664,-0.153562,0.022307,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,32,0.780762,0.054451,-0.150375,0.015744,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,33,-0.266988,0.180129,-0.305838,0.015346,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,34,0.02765,0.098363,0.3094,0.030701,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,35,-0.2487,0.118144,-0.409262,0.092251,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,0,0.274438,0.053977,-0.071288,0.052434,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,1,0.100025,0.156808,0.024175,0.008513,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,2,0.367438,0.083791,0.0197,0.011428,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,3,-0.17545,0.074486,-0.004975,0.013268,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,4,-0.073712,0.048727,0.031337,0.004973,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,5,-0.029438,0.120716,0.037362,0.030702,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,6,-0.193525,0.087688,-0.005062,0.015462,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,7,0.175175,0.035526,-0.015688,0.016299,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,8,0.256663,0.090719,-0.040275,0.03304,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,9,0.369675,0.058003,-0.005712,0.016545,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,10,-0.3689,0.101966,0.013288,0.016019,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,11,-0.00935,0.051911,0.018662,0.038582,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,12,-0.115188,0.16414,-0.050275,0.028839,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,13,0.247512,0.102632,-0.038087,0.003315,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,14,0.506988,0.080651,-0.046288,0.02586,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,15,0.267775,0.211547,0.011262,0.013455,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,16,0.1531,0.086181,0.019888,0.018615,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,17,-0.347988,0.076932,0.0408,0.0266,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,18,-0.904425,0.162292,-0.032462,0.015991,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,19,0.106438,0.10035,-0.019962,0.004875,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,20,0.354388,0.123498,0.001888,0.001921,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,21,0.576912,0.123061,0.057,0.012549,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,22,0.608562,0.096745,0.058312,0.014326,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,23,1.377088,0.326712,0.03675,0.031878,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,24,-0.518263,0.359727,-0.014888,0.039893,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,25,-0.420488,0.114931,-0.020888,0.007513,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,26,1.326662,0.168509,0.012762,0.008468,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,27,0.503262,0.107,0.042875,0.005924,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,28,0.53315,0.198343,0.0202,0.007159,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,29,0.443025,0.095076,0.0064,0.013764,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,30,-0.176325,0.213065,0.02205,0.101099,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,31,0.419438,0.099634,0.0062,0.014148,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,32,0.782463,0.054351,0.016237,0.00785,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,33,-0.24585,0.194538,0.054238,0.007645,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,34,0.044,0.071026,0.081638,0.010891,8
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,35,-0.268412,0.127108,0.951325,0.067396,8
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,0,0.11525,0.056781,-1.32685,0.003889,2
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,1,0.2085,0.025173,0.159,0.010324,2
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,2,-0.55775,0.037547,-0.10545,0.002616,2
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,3,0.02825,0.032032,0.3966,0.001414,2
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,4,-0.3561,0.133785,0.5786,0.000566,2
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,5,-0.8199,0.007637,0.52005,0.008839,2
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,6,-0.90215,0.046598,-0.04055,0.004455,2
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,7,-0.6073,0.127986,-0.50385,0.003889,2
REF_1612-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,8,-0.61045,0.169493,0.02375,0.008839,2
