field,ref_ws,footprint,centre_freq_mhz,footprint_pitch_deg,footprint_rota_deg,pol_axis_deg,variant,beam,mean_dQ,std_dQ,mean_dU,std_dU,n_obs
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,27,0.15855,0.027365,1.26995,0.001485,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,28,0.1681,0.037052,0.93535,0.002616,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,29,0.1607,0.035497,0.48795,0.002475,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,30,0.16575,0.031325,-0.54315,0.012374,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,31,0.1819,0.051902,0.1901,0.000707,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,32,0.18195,0.047588,-0.37325,0.009263,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,33,0.1497,0.035214,-0.3642,0.000424,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,34,0.1423,0.034083,-0.03085,0.004596,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,35,0.14345,0.023688,1.59565,0.002758,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,0,0.09755,0.024395,0.0012,0.002546,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,1,0.14215,0.033163,-5e-05,0.000212,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,2,0.1389,0.031396,0.002,0.000424,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,3,0.13405,0.037547,0.00135,0.002616,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,4,0.13145,0.032598,-0.0026,0.001697,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,5,0.1214,0.013718,-0.00215,0.000778,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,6,0.1178,0.015132,0.0014,0.002263,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,7,0.13825,0.026658,0.00175,0.000919,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,8,0.1359,0.031254,0.00235,0.002333,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,9,0.1319,0.0338,0.00155,0.000212,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,10,0.12775,0.031183,0.00305,0.001909,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,11,0.14335,0.040517,-0.0013,0.001131,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,12,0.1453,0.029557,-0.00025,0.002899,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,13,0.1379,0.028426,0.00175,0.000919,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,14,0.10275,0.018314,0.00275,0.002192,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,15,0.12995,0.03387,-0.00075,0.000778,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,16,0.13645,0.032032,-0.0018,0.003111,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,17,0.1503,0.039881,0.0047,0.000707,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,18,0.1455,0.03578,0.00025,0.002051,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,19,0.14065,0.03288,0.0004,0.000849,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,20,0.1379,0.023617,-0.0024,0.002121,2
