field,ref_ws,footprint,centre_freq_mhz,footprint_pitch_deg,footprint_rota_deg,pol_axis_deg,variant,beam,mean_dQ,std_dQ,mean_dU,std_dU,n_obs
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,20,-0.04525,0.082661,-0.00255,7.1e-05,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,21,-0.03725,0.013647,0.0667,0.000141,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,22,-0.0223,0.08655,0.0768,0.000566,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,23,0.0995,0.030264,0.06185,0.001626,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,24,0.2849,0.017819,-0.01885,0.001202,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,25,0.0074,0.011031,-0.0088,0.002687,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,26,0.02565,0.103025,0.01405,0.002051,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,27,-0.0218,0.102389,0.04025,0.000212,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,28,-0.10675,0.053669,0.0165,0.00099,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,29,-0.00705,0.00502,0.0148,0.000566,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,30,0.037,0.006647,-0.00835,0.000495,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,31,0.12075,0.390252,0.0367,0.006788,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,32,0.10385,0.123956,0.02665,0.000354,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,33,-0.09395,0.07658,0.05125,0.000212,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,34,-0.0961,0.001697,0.08,0.001131,2
REF_1212-28,4788,closepack36,920.5,0.9,45.0,-45.0,lcal,35,-0.1081,0.058973,1.0288,0.011031,2
REF_1324-28,4788,closepack36,920.5,0.9,45.0,-45.0,bpcal,0,0.004667,0.04835,-1.2994,0.011653,3
